File,WC,Nodes,Edges,RE,PE,L1,L2,L3,LCC,LSC,ATD,Density,Diameter,ASP,CC
1170SCN,30.0,23.22222222222222,27.444444444444443,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.7777777777777778,23.22222222222222,15.222222222222221,2.381666011111111,0.10269913689440766,10.0,4.277975696366237,0.05866820836309777
1171SCN,30.0,24.19047619047619,26.61904761904762,0.5238095238095238,1.2857142857142858,0.19047619047619047,0.7619047619047619,0.42857142857142855,22.428571428571427,8.047619047619047,2.2213309571428574,0.09145706411806442,11.761904761904763,4.7400130479198355,0.0396386222473179
1172SCN,30.0,21.666666666666668,27.666666666666668,2.3333333333333335,3.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,21.0,13.0,2.572222233333333,0.11022665359049799,8.333333333333334,3.6135562335791165,0.06388888888888888
1173SCN,30.0,23.833333333333332,26.833333333333332,1.1666666666666667,1.5,0.16666666666666666,0.3333333333333333,0.5,20.333333333333332,13.0,2.28828305,0.09586945528974515,10.166666666666666,4.205960269483287,0.040895061728395056
1174SCN,30.0,24.5,27.25,0.0,0.0,0.25,0.0,0.25,24.25,14.0,2.233828725,0.09490274218535089,9.75,4.176943925639578,0.02765151515151515
1175SCN,30.0,25.0,27.3,0.3,0.4,0.1,0.1,0.3,23.4,11.1,2.1900301000000004,0.08997414501762327,11.0,4.360442641099795,0.026646108722195683
1176SCN,30.0,24.0,27.0,1.0,1.5,0.0,0.5,0.16666666666666666,23.166666666666668,11.333333333333334,2.2634878,0.09350642111511676,12.0,4.75595262225697,0.013888888888888888
1177SCN,30.0,26.0,26.875,0.25,0.5,0.25,0.25,0.25,23.125,12.25,2.0720228,0.08089573268921095,12.0,4.983411711420276,0.021770833333333333
1178SCN,30.0,24.2,27.4,0.8,1.0,0.4,0.2,0.6,20.6,12.0,2.28076926,0.09416253311905486,8.8,3.692123735913209,0.04169990503323836
1179SCN,30.0,22.0,27.4,1.6,2.2,0.0,0.6,1.0,21.4,13.2,2.52056458,0.11107019194891048,8.6,3.5960033152710493,0.07875879091668564
1180SCN,30.0,23.583333333333332,26.75,0.4166666666666667,1.4166666666666667,0.0,1.0,0.5833333333333334,22.166666666666668,13.083333333333334,2.2836040583333337,0.09669347560651907,10.416666666666666,4.150652644456993,0.05128648697748076
1181SCN,30.0,18.0,26.0,4.0,5.5,0.0,1.5,0.0,16.5,13.5,2.8916408000000002,0.13418042655658755,5.5,2.5504901960784316,0.0
1182SCN,30.0,24.785714285714285,26.785714285714285,0.42857142857142855,0.8571428571428571,0.0,0.42857142857142855,0.21428571428571427,22.5,12.214285714285714,2.1721734214285715,0.08910050956634807,10.642857142857142,4.24898558653217,0.01980199177404146
1183SCN,30.0,23.25,26.75,0.875,1.25,0.125,0.375,0.375,22.625,14.25,2.3329097375,0.1004528693339435,8.625,3.6391839900295784,0.051315918929555296
1185SCN,30.0,24.666666666666668,26.333333333333332,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,21.333333333333332,8.666666666666666,2.1709402,0.08835164835164834,9.666666666666666,4.110079546692819,0.0
1186SCN,30.0,26.714285714285715,26.428571428571427,0.42857142857142855,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.14285714285714285,19.285714285714285,5.285714285714286,1.9851651857142858,0.07492647536339976,11.0,4.531698468978626,0.011538461538461539
1187SCN,30.0,25.636363636363637,26.727272727272727,0.36363636363636365,0.6363636363636364,0.2727272727272727,0.2727272727272727,0.45454545454545453,23.363636363636363,9.0,2.0889285454545456,0.0821766001226271,12.727272727272727,4.964463865606022,0.04384304584304584
1188SCN,30.0,24.5,26.2,0.4,0.6,0.1,0.2,0.4,20.6,13.4,2.16202769,0.09095833457160687,8.6,3.9092348323144526,0.04695502645502646
1189SCN,30.0,25.0,27.333333333333332,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,23.333333333333332,12.0,2.194444433333333,0.08870101986044016,12.0,4.709972394755003,0.02361111111111111
1190SCN,30.0,25.6,27.0,0.5,0.7,0.2,0.2,0.5,22.9,6.6,2.14276843,0.0863708216376882,13.2,5.201747294573382,0.037153402153402154
1191SCN,30.0,24.4,27.8,0.6,1.0,0.4,0.4,0.8,22.8,13.2,2.3073703,0.09552221291951427,10.8,4.721455674760022,0.047296854973873606
1192SCN,30.0,23.0,26.0,0.0,0.0,0.0,0.0,1.0,21.0,20.0,2.2608695,0.10276679841897234,7.0,3.0619047619047626,0.11835748792270531
1193SCN,30.0,25.4,27.1,0.3,0.6,0.0,0.3,0.2,23.9,10.8,2.13910465,0.08600928057449796,11.4,4.592326325848066,0.02336655518394649
1195SCN,30.0,23.5,27.5,1.0,1.5,0.0,0.5,0.5,23.5,11.0,2.35272725,0.09961038961038962,11.5,4.845541125541125,0.016666666666666666
1196SCN,30.0,24.75,26.75,0.5,1.0,0.375,0.625,0.25,20.375,14.375,2.18222825,0.08828032421853932,9.125,3.9829022356499135,0.018108695652173913
1197SCN,30.0,22.625,26.625,1.125,1.75,0.25,0.625,0.875,18.75,10.875,2.386227275,0.10438659569094352,8.0,3.4888393969814757,0.07155490141147218
1198SCN,30.0,23.2,26.8,0.6,1.4,0.4,0.8,0.4,22.6,11.2,2.3197391,0.09793600602296254,12.6,4.760735950548308,0.03159420289855073
1199SCN,30.0,21.333333333333332,27.0,1.0,2.0,0.3333333333333333,1.0,1.0,18.333333333333332,14.0,2.531024533333333,0.11356421356421358,7.666666666666667,3.240945604103499,0.08063973063973064
1200SCN,30.0,25.0,26.375,0.625,1.0,0.25,0.5,0.375,19.5,5.5,2.1521682,0.08753469466944966,10.875,4.431095415305942,0.03691326530612245
1201SCN,30.0,25.058823529411764,26.470588235294116,0.5882352941176471,0.8235294117647058,0.058823529411764705,0.23529411764705882,0.5294117647058824,21.11764705882353,7.882352941176471,2.1192680529411767,0.08559634076258116,11.470588235294118,4.550680356427231,0.038850317272951546
1202SCN,30.0,22.333333333333332,26.5,1.1666666666666667,1.6666666666666667,0.16666666666666666,0.5,0.8333333333333334,20.5,9.166666666666666,2.3967464166666668,0.10533406969333743,9.5,3.793140102121796,0.06865253411306042
1203SCN,30.0,24.647058823529413,26.58823529411765,0.7058823529411765,1.0588235294117647,0.23529411764705882,0.35294117647058826,0.29411764705882354,21.58823529411765,8.352941176470589,2.1993586764705886,0.09067248635572106,11.588235294117647,4.588746037672225,0.028928994880551978
1204SCN,30.0,25.88888888888889,26.0,0.4444444444444444,0.5555555555555556,0.0,0.1111111111111111,0.2222222222222222,21.88888888888889,7.777777777777778,2.0194544666666667,0.0800979580756359,11.777777777777779,4.8731878664103725,0.015814814814814816
1205SCN,30.0,23.444444444444443,27.0,1.0,1.8888888888888888,0.1111111111111111,0.8888888888888888,0.5555555555555556,21.333333333333332,9.444444444444445,2.3282974333333337,0.09739480641590989,11.666666666666666,4.585920057567655,0.03728177492479552
1206SCN,30.0,25.90909090909091,26.272727272727273,0.9090909090909091,1.0,0.0,0.09090909090909091,0.45454545454545453,21.727272727272727,4.2727272727272725,2.055423290909091,0.08058212268652502,13.454545454545455,5.413978239590889,0.035587307684213774
1207SCN,30.0,24.8,26.2,0.8,1.4,0.6,0.8,0.0,17.2,7.8,2.1230059399999996,0.08284318579970754,9.6,4.183761238761238,0.0061111111111111106
1208SCN,30.0,22.22222222222222,25.555555555555557,1.1111111111111112,1.5555555555555556,0.1111111111111111,0.4444444444444444,0.5555555555555556,21.444444444444443,7.222222222222222,2.3182006333333334,0.10279641114881391,10.11111111111111,4.248703206559805,0.05590649931393093
1209SCN,30.0,25.0,26.75,0.25,1.25,0.0,1.0,0.5,21.0,10.125,2.159674325,0.08679089429089429,10.0,4.215327579440347,0.03267461704961705
1211SCN,30.0,22.5,27.0,1.0,1.0,0.0,0.0,0.5,22.5,11.0,2.40118575,0.10747223790702051,9.5,3.791831357048748,0.04565217391304348
1212SCN,30.0,25.4,25.9,0.1,0.4,0.0,0.3,0.6,20.7,5.0,2.05513386,0.08404401556575469,11.4,4.6215308990526385,0.046773172720998804
1214SCN,30.0,25.181818181818183,25.454545454545453,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.18181818181818182,0.6363636363636364,21.363636363636363,5.2727272727272725,2.0428853727272727,0.08403329359851099,11.545454545454545,4.732086219299657,0.04086749563881128
1215SCN,30.0,24.333333333333332,26.333333333333332,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,23.666666666666668,9.0,2.164637666666667,0.09162055335968379,12.0,4.5311111111111115,0.0863961352657005
1216SCN,30.0,25.833333333333332,26.25,0.08333333333333333,0.3333333333333333,0.25,0.25,0.5833333333333334,20.75,6.333333333333333,2.0427272666666663,0.08124195986514827,12.666666666666666,5.060266579657312,0.04138428443984
1217SCN,30.0,24.8,26.066666666666666,0.5333333333333333,1.0,0.2,0.4666666666666667,0.3333333333333333,21.533333333333335,8.466666666666667,2.1198157066666665,0.0855772118380814,10.866666666666667,4.431861723953796,0.027147753388354894
1218SCN,30.0,24.4,26.8,0.6,1.0,0.0,0.4,0.2,23.6,10.6,2.2225698200000004,0.09330451733197728,10.2,4.275732671599949,0.012023809523809523
1219SCN,30.0,25.5,27.0,0.5,0.75,0.25,0.25,0.5,18.25,6.25,2.13619395,0.0851157101269545,12.0,4.6298773690078034,0.036992521367521375
1220SCN,30.0,23.75,26.25,0.25,1.5,0.25,1.25,0.75,21.25,12.25,2.231666675,0.09324561403508771,11.25,4.609982800137598,0.03239697802197802
1222SCN,30.0,24.333333333333332,27.333333333333332,0.4166666666666667,1.3333333333333333,0.08333333333333333,0.9166666666666666,0.5,22.75,13.583333333333334,2.2618749916666667,0.09278575021328644,10.083333333333334,4.061590094017631,0.0462479199056933
1223SCN,30.0,24.0,26.625,0.5,1.0,0.125,0.5,1.125,21.75,14.25,2.2612322,0.09679886047692952,9.625,3.9420470981963946,0.08669308632543926
1224SCN,30.0,22.142857142857142,27.357142857142858,1.7142857142857142,2.5714285714285716,0.07142857142857142,0.8571428571428571,0.5714285714285714,20.428571428571427,14.285714285714286,2.5279421,0.1115287650161119,8.071428571428571,3.5720981367375324,0.04827108856509805
1225SCN,30.0,22.823529411764707,27.470588235294116,0.8823529411764706,1.8235294117647058,0.11764705882352941,0.9411764705882353,0.8235294117647058,21.88235294117647,14.411764705882353,2.43924225882353,0.10597859572014907,9.058823529411764,3.8641024826891823,0.06242149019652241
1226SCN,30.0,22.75,27.75,0.75,2.0,0.0,1.25,1.0,22.0,16.0,2.4819013500000002,0.10814871627228607,8.75,3.786789519913089,0.07014633916807829
1228SCN,30.0,22.3125,27.5625,1.125,1.5625,0.25,0.5625,1.1875,21.125,15.8125,2.5292166937499996,0.11443209114212427,8.0,3.4815983866756177,0.12235526706189606
1229SCN,30.0,24.625,27.4375,0.3125,0.75,0.3125,0.4375,0.4375,23.3125,12.375,2.24602821875,0.09252993584515323,11.0625,4.529076555912941,0.03678257506382506
1230SCN,30.0,25.0,27.5,0.0,0.0,0.5,0.0,1.0,23.5,9.0,2.21739125,0.09237300541648368,9.0,4.370223978919631,0.09104084321475625
1231SCN,30.0,23.8125,27.5,0.3125,1.25,0.1875,0.9375,0.8125,21.6875,14.75,2.33428804375,0.09824963434946271,9.4375,3.985458716321257,0.07759047103689962
1232SCN,30.0,22.0,28.0,0.3333333333333333,1.6666666666666667,0.0,1.3333333333333333,2.3333333333333335,22.0,15.0,2.559595933333333,0.1154293837360199,7.333333333333333,3.1802064449661707,0.18275813692480358
1233SCN,30.0,22.733333333333334,27.133333333333333,0.9333333333333333,2.2,0.0,1.2666666666666666,1.0666666666666667,21.333333333333332,12.466666666666667,2.433124446666667,0.10465963173891564,8.733333333333333,3.7260839073232392,0.09740928261218115
1234SCN,30.0,22.0,28.0,1.0,1.5,0.0,0.5,1.0,22.0,15.5,2.5507245999999997,0.11526444569922831,9.0,3.6644174665913796,0.07426303854875284
1235SCN,30.0,23.7,27.3,0.6,1.2,0.0,0.6,1.0,22.8,13.3,2.32843695,0.09956818111966852,9.3,3.8270530153802467,0.08526363800620093
1236SCN,30.0,22.833333333333332,27.666666666666668,1.1666666666666667,2.6666666666666665,0.5,1.6666666666666667,0.3333333333333333,22.833333333333332,14.333333333333334,2.440503383333333,0.09956063302745226,10.833333333333334,4.30976334666266,0.028900754301211962
1237SCN,30.0,25.9,26.8,0.2,0.5,0.2,0.3,0.2,23.6,8.7,2.08201926,0.08216334634325638,11.9,4.896723642181444,0.026304589371980675
1238SCN,30.0,26.0,26.6,0.2,0.8,0.0,0.6,0.4,22.0,10.0,2.04985186,0.07973888269540444,12.4,4.983087719298246,0.0268
1240SCN,30.0,24.5625,27.375,0.75,1.1875,0.0625,0.4375,0.3125,24.1875,12.25,2.2539826625,0.0923206213123261,12.25,5.031419607201215,0.021882665945165948
1241SCN,30.0,22.5,26.5,1.5,3.5,0.0,2.0,0.5,19.5,10.5,2.35573115,0.09504987765857331,9.5,3.9285714285714284,0.046536796536796536
1242SCN,30.0,24.444444444444443,27.0,0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,22.0,12.444444444444445,2.2323832444444442,0.09313094313094313,9.777777777777779,4.120655822692436,0.024324514991181656
1243SCN,30.0,22.88235294117647,27.41176470588235,0.9411764705882353,1.4705882352941178,0.058823529411764705,0.5294117647058824,0.5882352941176471,22.0,14.235294117647058,2.4265480058823523,0.10647455211397788,9.352941176470589,3.9746673833329464,0.07210687003229742
1244SCN,30.0,23.2,27.2,0.9,1.7,0.2,0.9,0.5,23.2,9.9,2.3631605300000005,0.09981300638508876,11.4,4.492470146600581,0.04151751767900837
1245SCN,30.0,24.333333333333332,27.11111111111111,0.5555555555555556,0.7777777777777778,0.3333333333333333,0.4444444444444444,0.7777777777777778,22.444444444444443,12.88888888888889,2.2698060111111107,0.09578322091536072,10.555555555555555,4.447697887547576,0.049434824434824436
1246SCN,30.0,23.8,27.8,1.0,1.4,0.0,0.4,0.6,21.6,11.4,2.37403698,0.10109194753272714,10.2,4.153683772323158,0.027757073844030367
1247SCN,30.0,22.0,27.75,1.5,1.5,0.25,0.0,1.75,21.75,18.0,2.541353375,0.11439695252624314,7.0,3.2050750010148987,0.13446071776663882
1248SCN,30.0,23.555555555555557,27.666666666666668,0.7777777777777778,1.0,0.7777777777777778,0.4444444444444444,0.4444444444444444,22.666666666666668,14.0,2.365870855555556,0.09919352196240067,9.88888888888889,4.1341677558534915,0.04565375982042649
1250SCN,30.0,22.142857142857142,27.428571428571427,1.1428571428571428,2.5714285714285716,0.2857142857142857,1.4285714285714286,1.0,21.857142857142858,14.285714285714286,2.4857142142857143,0.10610716514606675,9.428571428571429,3.8318508014814,0.08912747707778763
1252SCN,30.0,23.571428571428573,27.5,0.5,0.7857142857142857,0.42857142857142855,0.2857142857142857,0.35714285714285715,21.642857142857142,13.642857142857142,2.352264778571428,0.10095559489969427,8.928571428571429,3.863867736818047,0.03348049035160837
1253SCN,30.0,25.333333333333332,27.333333333333332,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.0,22.333333333333332,10.0,2.1633333333333336,0.08704199182460053,13.0,4.9165542234595945,0.0724074074074074
1255SCN,30.0,24.6,27.1,0.4,1.2,0.0,0.8,0.6,22.9,9.5,2.23156453,0.09193941485245831,11.4,4.556939185346643,0.03824827815769845
1256SCN,30.0,24.2,26.6,0.5,1.1,0.2,0.6,0.1,22.5,12.5,2.2059499199999997,0.0907595801943628,10.3,4.35790810498934,0.00608695652173913
1257SCN,30.0,25.11111111111111,26.555555555555557,1.0,1.1111111111111112,0.2222222222222222,0.1111111111111111,0.4444444444444444,23.11111111111111,10.88888888888889,2.1252536777777777,0.08393421393421394,11.444444444444445,4.875606579199257,0.03425591477765391
1258SCN,30.0,25.2,26.9,0.1,0.6,0.5,0.5,0.4,22.4,11.7,2.14686402,0.0855894395459613,10.7,4.422264246474772,0.041235909822866346
1259SCN,30.0,24.77777777777778,26.666666666666668,1.2222222222222223,1.4444444444444444,0.1111111111111111,0.2222222222222222,0.4444444444444444,20.88888888888889,9.444444444444445,2.2117802666666666,0.09139581412741789,10.222222222222221,4.347836961990729,0.027160493827160494
1260SCN,30.0,21.727272727272727,27.181818181818183,1.0909090909090908,2.1818181818181817,0.0,1.0909090909090908,1.0909090909090908,20.90909090909091,13.636363636363637,2.5119617272727273,0.11206614271935676,8.181818181818182,3.445740136363186,0.1172103406634488
1261SCN,30.0,24.9,27.0,0.5,1.0,0.0,0.5,0.3,20.8,12.2,2.20013536,0.09062188759742615,10.1,4.226253598422935,0.02583469791078487
1262SCN,30.0,22.636363636363637,27.272727272727273,0.9090909090909091,1.6363636363636365,0.2727272727272727,0.7272727272727273,0.6363636363636364,22.545454545454547,10.909090909090908,2.436246854545455,0.10601930279691875,9.636363636363637,3.911726601069226,0.04132833569592463
1263SCN,30.0,24.625,26.875,0.375,1.0,0.0,0.625,0.5,23.375,11.5,2.1956095875,0.09025501270066488,11.25,4.565384396377043,0.04440140927912667
1264SCN,30.0,25.444444444444443,27.11111111111111,0.1111111111111111,0.5555555555555556,0.0,0.4444444444444444,0.3333333333333333,22.555555555555557,12.333333333333334,2.1413557,0.08672854610052677,10.777777777777779,4.534138246164391,0.02229444972037565
1265SCN,30.0,24.666666666666668,27.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,23.666666666666668,10.0,2.2027972333333334,0.09043401043401045,10.333333333333334,4.176153846153846,0.028619528619528618
1266SCN,30.0,25.285714285714285,27.238095238095237,0.2857142857142857,0.47619047619047616,0.09523809523809523,0.19047619047619047,0.3333333333333333,22.666666666666668,11.619047619047619,2.170127238095238,0.08859641116441289,11.666666666666666,4.719922065068627,0.026862873036786087
1267SCN,30.0,26.0,26.75,0.375,0.875,0.0,0.5,0.25,20.875,8.0,2.064674925,0.08036849020544673,11.5,4.734185211067531,0.019965277777777776
1269SCN,30.0,26.625,26.625,0.0,0.25,0.0,0.25,0.125,24.125,7.125,2.006898825,0.07804259500286487,14.375,5.642726660949168,0.016512345679012344
1273SCN,30.0,24.157894736842106,27.210526315789473,0.8421052631578947,1.2105263157894737,0.2631578947368421,0.3684210526315789,0.631578947368421,22.94736842105263,12.052631578947368,2.2764755263157888,0.09440526892291315,11.31578947368421,4.548581368210347,0.045110388389065635
1274SCN,30.0,24.11111111111111,27.22222222222222,0.7777777777777778,1.5555555555555556,0.1111111111111111,0.7777777777777778,0.4444444444444444,22.333333333333332,10.444444444444445,2.2908472000000004,0.09490083543223639,10.88888888888889,4.475256326952233,0.04492755035737492
1275SCN,30.0,24.2,27.4,0.6,1.2,0.0,0.6,0.6,24.2,8.6,2.2766561,0.0946885867755433,11.6,4.696412260847044,0.07024110671936759
1277SCN,30.0,25.25,26.5,0.375,0.625,0.125,0.25,0.375,23.0,10.25,2.1282844,0.08685397967148539,12.75,5.084710980562963,0.03457532418001526
1278SCN,30.0,23.785714285714285,27.285714285714285,0.6428571428571429,0.8571428571428571,0.21428571428571427,0.2857142857142857,0.5714285714285714,22.857142857142858,13.285714285714286,2.318307085714286,0.09943832869116027,10.857142857142858,4.422798443995009,0.04694873162264467
1279SCN,30.0,26.125,26.625,0.0,0.25,0.125,0.25,0.25,24.25,8.625,2.0433494125,0.0803344340844341,12.625,4.8958702140938986,0.026875630408239107
1280SCN,30.0,23.5,26.875,0.75,1.0,0.125,0.25,0.875,22.25,10.875,2.312387975,0.10026504747900628,9.875,4.126945589159549,0.06855984245858388
1282SCN,30.0,26.666666666666668,27.166666666666668,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,24.166666666666668,10.5,2.0398522,0.07860941527608194,12.666666666666666,5.024140212980793,0.013461538461538462
1283SCN,30.0,24.545454545454547,27.272727272727273,0.5454545454545454,0.6363636363636364,0.0,0.09090909090909091,0.2727272727272727,21.636363636363637,10.090909090909092,2.243417827272727,0.09483420351314155,11.181818181818182,4.525116424230216,0.030649350649350652
1284SCN,30.0,24.0,26.0,0.0,0.0,0.5,0.0,1.5,23.0,9.5,2.17043475,0.09274044795783926,10.0,4.142292490118578,0.11626086956521739
1285SCN,30.0,25.071428571428573,27.214285714285715,0.35714285714285715,0.7857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,24.142857142857142,9.642857142857142,2.19022765,0.0888783137001509,11.0,4.571215131229843,0.030335775335775337
1286SCN,30.0,23.5,27.2,0.6,1.4,0.2,0.8,0.4,22.1,15.6,2.3357606000000004,0.0986467651341793,8.3,3.8067365917835025,0.0406702438463308
1287SCN,30.0,22.733333333333334,27.266666666666666,0.8,1.4666666666666666,0.4,0.6666666666666666,0.9333333333333333,21.866666666666667,13.066666666666666,2.424896706666667,0.10554823608262834,9.2,3.8873413443369027,0.08317962980084768
1289SCN,30.0,24.214285714285715,27.285714285714285,0.6428571428571429,1.0,0.21428571428571427,0.35714285714285715,0.42857142857142855,23.642857142857142,13.785714285714286,2.2653783857142855,0.09401895520725204,11.285714285714286,4.581169270654107,0.03652632736483668
1290SCN,30.0,22.76923076923077,27.46153846153846,1.1538461538461537,1.9230769230769231,0.38461538461538464,0.7692307692307693,0.6923076923076923,21.53846153846154,11.23076923076923,2.426560976923077,0.10308025308025309,10.23076923076923,4.266701320298605,0.07740734765579485
1292SCN,30.0,24.333333333333332,27.133333333333333,0.6,1.2666666666666666,0.2,0.6666666666666666,0.6,21.0,11.733333333333333,2.2509292933333334,0.09252439965683344,10.2,4.2168976372004146,0.046001168373839184
1293SCN,30.0,23.0,27.666666666666668,0.6666666666666666,2.6666666666666665,0.3333333333333333,2.0,1.3333333333333333,21.333333333333332,9.666666666666666,2.4491228,0.10150097465886938,9.666666666666666,4.000818713450292,0.09523976608187135
1294SCN,30.0,25.25,26.5,0.375,1.0,0.0,0.625,0.625,22.125,8.75,2.1525256625,0.08853187035092405,12.625,4.893280059437181,0.05700730961280833
1298SCN,30.0,24.875,26.875,0.25,0.625,0.125,0.375,0.25,24.5,12.25,2.1659314875,0.08844254980124544,10.875,4.503850579774492,0.0203525641025641
1300SCN,30.0,24.333333333333332,26.666666666666668,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,23.666666666666668,9.333333333333334,2.1959308666666666,0.0906040336475119,11.0,4.505709266578831,0.05509259259259259
1301SCN,30.0,24.5,27.25,1.0,1.375,0.0,0.375,0.5,22.25,12.375,2.2424681875,0.09173651429086213,11.5,4.547077033272686,0.03628577876766283
1302SCN,30.0,24.0,27.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,22.0,9.333333333333334,2.2549275,0.09344751866490997,11.0,4.348836187966623,0.017598343685300208
1303SCN,30.0,24.181818181818183,26.0,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.36363636363636365,0.2727272727272727,21.636363636363637,12.363636363636363,2.162661372727273,0.09246549965917553,9.090909090909092,3.837276458073947,0.02331801926663587
1304SCN,30.0,24.0,27.0,0.36363636363636365,0.8181818181818182,0.36363636363636365,0.45454545454545453,0.2727272727272727,21.09090909090909,12.454545454545455,2.2658141454545455,0.09508919375780202,9.363636363636363,3.827957164532991,0.021960716417238155
1305SCN,30.0,24.9,26.9,0.7,1.4,0.3,0.7,0.5,18.8,8.7,2.16859085,0.0851738905217166,9.8,4.1634372387108955,0.04209123002601264
1306SCN,30.0,23.88888888888889,26.555555555555557,0.6666666666666666,1.3333333333333333,0.2222222222222222,0.6666666666666666,0.4444444444444444,21.22222222222222,8.666666666666666,2.242613433333333,0.0932181384736686,9.88888888888889,4.130974360961574,0.034754710851202075
1307SCN,30.0,26.0,26.77777777777778,0.4444444444444444,1.2222222222222223,0.0,0.7777777777777778,0.1111111111111111,22.444444444444443,7.0,2.0796508222222223,0.0801608963528004,13.444444444444445,5.323342952712092,0.00850480109739369
1308SCN,30.0,23.1,26.8,1.3,1.6,0.3,0.3,1.0,19.2,8.8,2.33638712,0.09893063458280849,8.8,3.78066072674129,0.07227053140096618
1309SCN,30.0,25.307692307692307,27.153846153846153,0.38461538461538464,0.6923076923076923,0.0,0.3076923076923077,0.38461538461538464,22.46153846153846,12.153846153846153,2.1624383615384613,0.08775081989474794,10.153846153846153,4.357109962413917,0.040588522588522594
1310SCN,30.0,24.27777777777778,26.88888888888889,0.8888888888888888,1.5,0.05555555555555555,0.6111111111111112,0.4444444444444444,22.72222222222222,10.555555555555555,2.224964961111111,0.09045143262534565,11.5,4.64809254582665,0.03932056316890686
1312SCN,30.0,24.333333333333332,27.0,0.6666666666666666,1.0,0.6666666666666666,0.5,0.16666666666666666,23.166666666666668,8.5,2.224133666666667,0.08959212285299244,10.5,4.482580617024351,0.019458874458874457
1313SCN,30.0,24.9,26.7,0.1,1.2,0.2,1.1,0.7,22.4,9.2,2.15455267,0.08564519216693127,11.0,4.709434612460322,0.061713661941922814
1314SCN,30.0,24.571428571428573,27.0,1.0,1.4285714285714286,0.14285714285714285,0.42857142857142855,0.14285714285714285,23.714285714285715,11.428571428571429,2.2406023999999998,0.09033752928893593,9.857142857142858,4.325201910364497,0.01994444444444444
1315SCN,30.0,24.555555555555557,26.666666666666668,0.5555555555555556,1.0,0.1111111111111111,0.4444444444444444,0.3333333333333333,24.0,12.333333333333334,2.1979199333333335,0.09125681025757304,11.444444444444445,4.735243070722349,0.03378313923805067
1316SCN,30.0,24.75,27.25,0.25,0.75,0.25,0.5,0.25,20.25,13.75,2.2025,0.08945652173913043,9.0,3.823627819548873,0.035486111111111114
1317SCN,30.0,26.1,27.5,0.5,1.2,0.1,0.7,0.3,23.9,8.8,2.12918173,0.08152616362598213,13.7,5.400628999020303,0.02097777777777778
1318SCN,30.0,25.857142857142858,26.571428571428573,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,23.0,9.714285714285714,2.0664664142857143,0.08198674603043846,10.571428571428571,4.555245180521415,0.0125
1319SCN,30.0,24.636363636363637,26.90909090909091,0.36363636363636365,0.7272727272727273,0.18181818181818182,0.36363636363636365,0.6363636363636364,23.727272727272727,11.454545454545455,2.1948709545454546,0.09033331622264427,10.181818181818182,4.446106120570443,0.04542021110202929
1322SCN,30.0,25.1,26.9,1.2,1.5,0.0,0.3,0.1,22.7,9.8,2.1773159399999997,0.08684115789486634,11.5,4.670230142595871,0.015978157644824312
1323SCN,30.0,22.22222222222222,26.88888888888889,0.8888888888888888,1.6666666666666667,0.1111111111111111,0.7777777777777778,0.2222222222222222,22.11111111111111,11.666666666666666,2.4352030666666664,0.10839668707708372,9.444444444444445,4.017268926231551,0.01791726791726792
1324SCN,30.0,22.5,27.5,0.5,1.0,0.0,0.5,1.5,22.5,13.5,2.48,0.1143859649122807,10.5,4.145964912280702,0.18050000000000002
1325SCN,30.0,24.53846153846154,26.615384615384617,0.46153846153846156,0.9230769230769231,0.5384615384615384,0.46153846153846156,0.46153846153846156,22.615384615384617,8.692307692307692,2.2041666615384616,0.09025946252288963,11.538461538461538,4.6167967485802475,0.045794989324401084
1326SCN,30.0,25.333333333333332,26.733333333333334,0.26666666666666666,0.7333333333333333,0.0,0.4666666666666667,0.5333333333333333,21.8,10.466666666666667,2.12586578,0.08591613513552546,11.2,4.589730425843631,0.044304232804232804
1328SCN,30.0,24.692307692307693,26.923076923076923,0.46153846153846156,0.6923076923076923,0.15384615384615385,0.23076923076923078,0.38461538461538464,22.0,12.923076923076923,2.2041320461538465,0.09148486436991982,10.76923076923077,4.406814107092227,0.030915636120764325
1333SCN,30.0,25.3,26.9,0.6,0.8,0.2,0.2,0.2,22.0,11.2,2.13685922,0.08518223805180325,11.8,4.7396087970001,0.02637820512820513
1335SCN,30.0,23.625,26.875,0.75,1.625,0.0,0.875,0.25,23.0,11.375,2.3000411125,0.096523607547635,10.625,4.407300125821293,0.019632313472893185
